url	title	row	#	Name	Symbol	Market Cap	Price	Circulating Supply	Volume (24h)	% 1h	% 24h	% 7d
https:/coinmarketcap.com/historical/20200725	25 July 2020	119	SwissBorg	CHSB	$80,806,550	$0.112925	715,574,612 CHSB *	$1,374,395	0.30%	9.07%	-11.41%	
https:/coinmarketcap.com/historical/20200724	24 July 2020	122	SwissBorg	CHSB	$75,626,533	$0.105686	715,574,612 CHSB *	$1,345,658	-0.46%	-6.56%	-15.41%	
