url	title	row	#	Name	Symbol	Market Cap	Price	Circulating Supply	Volume (24h)	% 1h	% 24h	% 7d
https://coinmarketcap.com/historical/20200510	09 May 2020	222	SwissBorg	CHSB	$14,795,279	$0.021008	704,253,768 CHSB *	$148,488	2.24%	-6.48%	31.79%	
https://coinmarketcap.com/historical/20200517	16 May 2020	197	SwissBorg	CHSB	$20,057,743	$0.028481	704,253,768 CHSB *	$133,557	-0.07%	1.33%	37.28%	
