url	title	row	#	Name	Symbol	Market Cap	Price	Circulating Supply	Volume (24h)	\% 1h	\% 24h	\% 7d
https://coinmarketcap.com/historical/20200126	25 January 2020	215	SwissBorg	CHSB	$17,574,259	$0.025703	683,742,882 CHSB *	$88,259	0.66%	0.52%	8.52%	
https://coinmarketcap.com/historical/20200119	18 January 2020	223	SwissBorg	CHSB	$16,224,654	$0.023729	683,741,315 CHSB *	$141,776	0.54%	-11.00%	23.77%	
https://coinmarketcap.com/historical/20200112	11 January 2020	243	SwissBorg	CHSB	$13,275,780	$0.019416	683,741,315 CHSB *	$90,979	0.32%	-7.34%	17.26%	
https://coinmarketcap.com/historical/20200105	04 January 2020	273	SwissBorg	CHSB	$10,253,059	$0.015000	683,527,924 CHSB *	$191,954	-8.24%	-16.00%	53.16%	
https://coinmarketcap.com/historical/20191229	28 December 2019	336	SwissBorg	CHSB	$6,724,427	$0.009838	683,527,924 CHSB *	$33,883	-0.31%	5.52%	2.78%	
